gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM
0042200234,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.709,0.291,0.635,0.192,0.173,0.135,0.192,0.125,0.442,0.455,0.545,1.0,0.0,0.538,0.462
0042200234,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.523,0.477,0.554,0.04,0.356,0.168,0.089,0.198,0.515,0.714,0.286,0.75,0.25,0.725,0.275
0042200235,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.62,0.38,0.562,0.149,0.322,0.107,0.116,0.165,0.413,0.529,0.471,0.846,0.154,0.617,0.383
0042200235,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.69,0.31,0.604,0.113,0.283,0.142,0.113,0.189,0.491,0.469,0.531,0.9,0.1,0.571,0.429
0042200235,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.62,0.38,0.562,0.149,0.322,0.107,0.116,0.165,0.413,0.529,0.471,0.846,0.154,0.617,0.383
0042200235,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.69,0.31,0.604,0.113,0.283,0.142,0.113,0.189,0.491,0.469,0.531,0.9,0.1,0.571,0.429
0042200236,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.653,0.347,0.426,0.049,0.32,0.18,0.254,0.082,0.377,0.5,0.5,0.923,0.077,0.641,0.359
0042200236,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.534,0.466,0.515,0.079,0.386,0.079,0.099,0.099,0.436,0.577,0.423,0.769,0.231,0.641,0.359
0042200236,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.653,0.347,0.426,0.049,0.32,0.18,0.254,0.082,0.377,0.5,0.5,0.923,0.077,0.641,0.359
0042200236,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.534,0.466,0.515,0.079,0.386,0.079,0.099,0.099,0.436,0.577,0.423,0.769,0.231,0.641,0.359
0042200301,1610612738,Boston,Celtics,BOS,celtics,240:00,0.642,0.358,0.552,0.017,0.259,0.129,0.19,0.224,0.534,0.469,0.531,0.7,0.3,0.524,0.476
0042200301,1610612748,Miami,Heat,MIA,heat,240:00,0.635,0.365,0.488,0.163,0.39,0.098,0.122,0.179,0.325,0.267,0.733,0.75,0.25,0.435,0.565
0042200301,1610612738,Boston,Celtics,BOS,celtics,240:00,0.642,0.358,0.552,0.017,0.259,0.129,0.19,0.224,0.534,0.469,0.531,0.7,0.3,0.524,0.476
0042200301,1610612748,Miami,Heat,MIA,heat,240:00,0.635,0.365,0.488,0.163,0.39,0.098,0.122,0.179,0.325,0.267,0.733,0.75,0.25,0.435,0.565
0042200302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.557,0.443,0.514,0.057,0.286,0.143,0.2,0.162,0.457,0.593,0.407,0.6,0.4,0.595,0.405
0042200302,1610612748,Miami,Heat,MIA,heat,240:00,0.717,0.283,0.595,0.162,0.243,0.036,0.162,0.18,0.432,0.455,0.545,0.889,0.111,0.548,0.452
0042200302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.557,0.443,0.514,0.057,0.286,0.143,0.2,0.162,0.457,0.593,0.407,0.6,0.4,0.595,0.405
0042200302,1610612748,Miami,Heat,MIA,heat,240:00,0.717,0.283,0.595,0.162,0.243,0.036,0.162,0.18,0.432,0.455,0.545,0.889,0.111,0.548,0.452
0042200303,1610612748,Miami,Heat,MIA,heat,240:00,0.568,0.432,0.422,0.094,0.445,0.102,0.133,0.141,0.328,0.407,0.593,0.737,0.263,0.543,0.457
0042200303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.571,0.429,0.549,0.039,0.324,0.127,0.127,0.157,0.51,0.5,0.5,1.0,0.0,0.641,0.359
0042200303,1610612748,Miami,Heat,MIA,heat,240:00,0.568,0.432,0.422,0.094,0.445,0.102,0.133,0.141,0.328,0.407,0.593,0.737,0.263,0.543,0.457
0042200303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.571,0.429,0.549,0.039,0.324,0.127,0.127,0.157,0.51,0.5,0.5,1.0,0.0,0.641,0.359
0042200304,1610612748,Miami,Heat,MIA,heat,240:00,0.59,0.41,0.525,0.061,0.242,0.101,0.232,0.141,0.465,0.462,0.538,0.75,0.25,0.529,0.471
0042200304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.464,0.536,0.431,0.086,0.466,0.155,0.103,0.233,0.345,0.48,0.52,0.889,0.111,0.651,0.349
0042200304,1610612748,Miami,Heat,MIA,heat,240:00,0.59,0.41,0.525,0.061,0.242,0.101,0.232,0.141,0.465,0.462,0.538,0.75,0.25,0.529,0.471
0042200304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.464,0.536,0.431,0.086,0.466,0.155,0.103,0.233,0.345,0.48,0.52,0.889,0.111,0.651,0.349
0042200305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.506,0.494,0.436,0.055,0.436,0.109,0.127,0.245,0.382,0.375,0.625,0.875,0.125,0.575,0.425
0042200305,1610612748,Miami,Heat,MIA,heat,240:00,0.705,0.295,0.639,0.103,0.278,0.165,0.082,0.196,0.536,0.387,0.613,0.889,0.111,0.5,0.5
0042200305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.506,0.494,0.436,0.055,0.436,0.109,0.127,0.245,0.382,0.375,0.625,0.875,0.125,0.575,0.425
0042200305,1610612748,Miami,Heat,MIA,heat,240:00,0.705,0.295,0.639,0.103,0.278,0.165,0.082,0.196,0.536,0.387,0.613,0.889,0.111,0.5,0.5
0042200306,1610612748,Miami,Heat,MIA,heat,240:00,0.677,0.323,0.369,0.058,0.408,0.039,0.223,0.107,0.311,0.526,0.474,0.857,0.143,0.667,0.333
0042200306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.551,0.449,0.519,0.115,0.202,0.115,0.279,0.058,0.404,0.444,0.556,0.857,0.143,0.529,0.471
0042200306,1610612748,Miami,Heat,MIA,heat,240:00,0.677,0.323,0.369,0.058,0.408,0.039,0.223,0.107,0.311,0.526,0.474,0.857,0.143,0.667,0.333
0042200306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.551,0.449,0.519,0.115,0.202,0.115,0.279,0.058,0.404,0.444,0.556,0.857,0.143,0.529,0.471
0042200307,1610612738,Boston,Celtics,BOS,celtics,240:00,0.488,0.512,0.548,0.048,0.321,0.095,0.131,0.25,0.5,0.391,0.609,1.0,0.0,0.563,0.438
0042200307,1610612748,Miami,Heat,MIA,heat,240:00,0.674,0.326,0.544,0.175,0.408,0.165,0.049,0.184,0.369,0.5,0.5,0.857,0.143,0.619,0.381
0042200307,1610612738,Boston,Celtics,BOS,celtics,240:00,0.488,0.512,0.548,0.048,0.321,0.095,0.131,0.25,0.5,0.391,0.609,1.0,0.0,0.563,0.438
0042200307,1610612748,Miami,Heat,MIA,heat,240:00,0.674,0.326,0.544,0.175,0.408,0.165,0.049,0.184,0.369,0.5,0.5,0.857,0.143,0.619,0.381
0042200311,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.648,0.352,0.53,0.152,0.341,0.144,0.129,0.038,0.379,0.486,0.514,0.8,0.2,0.58,0.42
0042200311,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.714,0.286,0.556,0.175,0.262,0.103,0.183,0.111,0.381,0.543,0.457,1.0,0.0,0.652,0.348
0042200311,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.648,0.352,0.53,0.152,0.341,0.144,0.129,0.038,0.379,0.486,0.514,0.8,0.2,0.58,0.42
0042200311,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.714,0.286,0.556,0.175,0.262,0.103,0.183,0.111,0.381,0.543,0.457,1.0,0.0,0.652,0.348
0042200312,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.573,0.427,0.463,0.037,0.389,0.204,0.148,0.12,0.426,0.6,0.4,0.857,0.143,0.692,0.308
0042200312,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.634,0.366,0.544,0.078,0.233,0.204,0.223,0.204,0.466,0.679,0.321,0.875,0.125,0.722,0.278
0042200312,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.573,0.427,0.463,0.037,0.389,0.204,0.148,0.12,0.426,0.6,0.4,0.857,0.143,0.692,0.308
0042200312,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.634,0.366,0.544,0.078,0.233,0.204,0.223,0.204,0.466,0.679,0.321,0.875,0.125,0.722,0.278
0042200313,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.619,0.381,0.519,0.037,0.278,0.139,0.204,0.074,0.481,0.714,0.286,0.7,0.3,0.711,0.289
0042200313,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.534,0.466,0.454,0.134,0.429,0.16,0.118,0.109,0.319,0.63,0.37,0.765,0.235,0.682,0.318
0042200313,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.619,0.381,0.519,0.037,0.278,0.139,0.204,0.074,0.481,0.714,0.286,0.7,0.3,0.711,0.289
0042200313,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.534,0.466,0.454,0.134,0.429,0.16,0.118,0.109,0.319,0.63,0.37,0.765,0.235,0.682,0.318
0042200314,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.767,0.233,0.577,0.018,0.216,0.099,0.207,0.153,0.559,0.406,0.594,0.875,0.125,0.5,0.5
0042200314,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.612,0.388,0.513,0.088,0.319,0.08,0.168,0.062,0.425,0.483,0.517,0.917,0.083,0.61,0.39
0042200314,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.767,0.233,0.577,0.018,0.216,0.099,0.207,0.153,0.559,0.406,0.594,0.875,0.125,0.5,0.5
0042200314,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.612,0.388,0.513,0.088,0.319,0.08,0.168,0.062,0.425,0.483,0.517,0.917,0.083,0.61,0.39
0042200401,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.658,0.342,0.615,0.173,0.231,0.087,0.154,0.125,0.442,0.656,0.344,1.0,0.0,0.725,0.275
0042200401,1610612748,Miami,Heat,MIA,heat,240:00,0.594,0.406,0.559,0.151,0.419,0.043,0.022,0.097,0.409,0.654,0.346,0.692,0.308,0.667,0.333
0042200401,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.658,0.342,0.615,0.173,0.231,0.087,0.154,0.125,0.442,0.656,0.344,1.0,0.0,0.725,0.275
0042200401,1610612748,Miami,Heat,MIA,heat,240:00,0.594,0.406,0.559,0.151,0.419,0.043,0.022,0.097,0.409,0.654,0.346,0.692,0.308,0.667,0.333
0042200402,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.627,0.373,0.519,0.056,0.306,0.167,0.176,0.213,0.463,0.464,0.536,0.909,0.091,0.59,0.41
0042200402,1610612748,Miami,Heat,MIA,heat,240:00,0.551,0.449,0.378,0.072,0.459,0.045,0.162,0.171,0.306,0.619,0.381,0.882,0.118,0.737,0.263
0042200402,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.627,0.373,0.519,0.056,0.306,0.167,0.176,0.213,0.463,0.464,0.536,0.909,0.091,0.59,0.41
0042200402,1610612748,Miami,Heat,MIA,heat,240:00,0.551,0.449,0.378,0.072,0.459,0.045,0.162,0.171,0.306,0.619,0.381,0.882,0.118,0.737,0.263
0042200403,1610612748,Miami,Heat,MIA,heat,240:00,0.62,0.38,0.489,0.128,0.351,0.117,0.16,0.181,0.362,0.435,0.565,0.909,0.091,0.588,0.412
0042200403,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.775,0.225,0.661,0.11,0.138,0.101,0.202,0.073,0.55,0.639,0.361,1.0,0.0,0.683,0.317
0042200403,1610612748,Miami,Heat,MIA,heat,240:00,0.62,0.38,0.489,0.128,0.351,0.117,0.16,0.181,0.362,0.435,0.565,0.909,0.091,0.588,0.412
0042200403,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.775,0.225,0.661,0.11,0.138,0.101,0.202,0.073,0.55,0.639,0.361,1.0,0.0,0.683,0.317
0042200404,1610612748,Miami,Heat,MIA,heat,240:00,0.679,0.321,0.568,0.084,0.253,0.147,0.179,0.084,0.484,0.593,0.407,0.875,0.125,0.657,0.343
0042200404,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.646,0.354,0.463,0.019,0.389,0.111,0.148,0.157,0.444,0.56,0.44,0.857,0.143,0.667,0.333
0042200404,1610612748,Miami,Heat,MIA,heat,240:00,0.679,0.321,0.568,0.084,0.253,0.147,0.179,0.084,0.484,0.593,0.407,0.875,0.125,0.657,0.343
0042200404,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.646,0.354,0.463,0.019,0.389,0.111,0.148,0.157,0.444,0.56,0.44,0.857,0.143,0.667,0.333
0042200405,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.667,0.333,0.702,0.064,0.16,0.202,0.138,0.128,0.638,0.515,0.485,0.8,0.2,0.553,0.447
0042200405,1610612748,Miami,Heat,MIA,heat,240:00,0.635,0.365,0.539,0.045,0.303,0.135,0.157,0.112,0.494,0.542,0.458,0.556,0.444,0.545,0.455
0042200405,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.667,0.333,0.702,0.064,0.16,0.202,0.138,0.128,0.638,0.515,0.485,0.8,0.2,0.553,0.447
0042200405,1610612748,Miami,Heat,MIA,heat,240:00,0.635,0.365,0.539,0.045,0.303,0.135,0.157,0.112,0.494,0.542,0.458,0.556,0.444,0.545,0.455
0042300101,1610612738,Boston,Celtics,BOS,celtics,240:00,0.402,0.598,0.298,0.088,0.579,0.053,0.123,0.158,0.211,0.471,0.529,0.864,0.136,0.692,0.308
0042300101,1610612748,Miami,Heat,MIA,heat,240:00,0.543,0.457,0.553,0.085,0.383,0.138,0.064,0.181,0.468,0.462,0.538,0.917,0.083,0.605,0.395
0042300101,1610612738,Boston,Celtics,BOS,celtics,240:00,0.402,0.598,0.298,0.088,0.579,0.053,0.123,0.158,0.211,0.471,0.529,0.864,0.136,0.692,0.308
0042300101,1610612748,Miami,Heat,MIA,heat,240:00,0.543,0.457,0.553,0.085,0.383,0.138,0.064,0.181,0.468,0.462,0.538,0.917,0.083,0.605,0.395
0042300102,1610612738,Boston,Celtics,BOS,celtics,240:00,0.6,0.4,0.495,0.04,0.356,0.149,0.149,0.089,0.455,0.4,0.6,0.917,0.083,0.568,0.432
0042300102,1610612748,Miami,Heat,MIA,heat,240:00,0.427,0.573,0.252,0.018,0.622,0.063,0.126,0.18,0.234,0.429,0.571,0.826,0.174,0.676,0.324
0042300102,1610612738,Boston,Celtics,BOS,celtics,240:00,0.6,0.4,0.495,0.04,0.356,0.149,0.149,0.089,0.455,0.4,0.6,0.917,0.083,0.568,0.432
0042300102,1610612748,Miami,Heat,MIA,heat,240:00,0.427,0.573,0.252,0.018,0.622,0.063,0.126,0.18,0.234,0.429,0.571,0.826,0.174,0.676,0.324
0042300103,1610612748,Miami,Heat,MIA,heat,240:00,0.636,0.364,0.548,0.143,0.321,0.071,0.131,0.048,0.405,0.565,0.435,0.889,0.111,0.656,0.344
0042300103,1610612738,Boston,Celtics,BOS,celtics,240:00,0.549,0.451,0.538,0.135,0.317,0.019,0.144,0.231,0.404,0.429,0.571,0.909,0.091,0.564,0.436
0042300103,1610612748,Miami,Heat,MIA,heat,240:00,0.636,0.364,0.548,0.143,0.321,0.071,0.131,0.048,0.405,0.565,0.435,0.889,0.111,0.656,0.344
0042300103,1610612738,Boston,Celtics,BOS,celtics,240:00,0.549,0.451,0.538,0.135,0.317,0.019,0.144,0.231,0.404,0.429,0.571,0.909,0.091,0.564,0.436
0042300104,1610612748,Miami,Heat,MIA,heat,240:00,0.616,0.384,0.591,0.068,0.307,0.091,0.102,0.114,0.523,0.385,0.615,0.778,0.222,0.486,0.514
0042300104,1610612738,Boston,Celtics,BOS,celtics,240:00,0.57,0.43,0.431,0.039,0.412,0.157,0.157,0.196,0.392,0.455,0.545,0.786,0.214,0.583,0.417
0042300104,1610612748,Miami,Heat,MIA,heat,240:00,0.616,0.384,0.591,0.068,0.307,0.091,0.102,0.114,0.523,0.385,0.615,0.778,0.222,0.486,0.514
0042300104,1610612738,Boston,Celtics,BOS,celtics,240:00,0.57,0.43,0.431,0.039,0.412,0.157,0.157,0.196,0.392,0.455,0.545,0.786,0.214,0.583,0.417
0042300105,1610612738,Boston,Celtics,BOS,celtics,240:00,0.481,0.519,0.441,0.0,0.407,0.042,0.153,0.085,0.441,0.462,0.538,0.688,0.313,0.548,0.452
0042300105,1610612748,Miami,Heat,MIA,heat,240:00,0.667,0.333,0.786,0.095,0.107,0.036,0.107,0.179,0.69,0.515,0.485,1.0,0.0,0.556,0.444
0042300105,1610612738,Boston,Celtics,BOS,celtics,240:00,0.481,0.519,0.441,0.0,0.407,0.042,0.153,0.085,0.441,0.462,0.538,0.688,0.313,0.548,0.452
0042300105,1610612748,Miami,Heat,MIA,heat,240:00,0.667,0.333,0.786,0.095,0.107,0.036,0.107,0.179,0.69,0.515,0.485,1.0,0.0,0.556,0.444
0042300111,1610612752,New York,Knicks,NYK,knicks,240:00,0.615,0.385,0.36,0.036,0.432,0.243,0.207,0.135,0.324,0.35,0.65,0.813,0.188,0.556,0.444
0042300111,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.568,0.432,0.462,0.019,0.346,0.106,0.192,0.202,0.442,0.25,0.75,0.917,0.083,0.472,0.528
0042300111,1610612752,New York,Knicks,NYK,knicks,240:00,0.615,0.385,0.36,0.036,0.432,0.243,0.207,0.135,0.324,0.35,0.65,0.813,0.188,0.556,0.444
0042300111,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.568,0.432,0.462,0.019,0.346,0.106,0.192,0.202,0.442,0.25,0.75,0.917,0.083,0.472,0.528
0042300112,1610612752,New York,Knicks,NYK,knicks,240:00,0.637,0.363,0.5,0.115,0.317,0.096,0.183,0.106,0.385,0.5,0.5,0.818,0.182,0.595,0.405
0042300112,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.571,0.429,0.455,0.158,0.386,0.139,0.158,0.069,0.297,0.609,0.391,0.923,0.077,0.722,0.278
0042300112,1610612752,New York,Knicks,NYK,knicks,240:00,0.637,0.363,0.5,0.115,0.317,0.096,0.183,0.106,0.385,0.5,0.5,0.818,0.182,0.595,0.405
0042300112,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.571,0.429,0.455,0.158,0.386,0.139,0.158,0.069,0.297,0.609,0.391,0.923,0.077,0.722,0.278
0042300113,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.587,0.413,0.416,0.112,0.36,0.088,0.224,0.096,0.304,0.5,0.5,0.733,0.267,0.585,0.415
0042300113,1610612752,New York,Knicks,NYK,knicks,240:00,0.667,0.333,0.544,0.07,0.342,0.14,0.114,0.088,0.474,0.484,0.516,0.923,0.077,0.614,0.386
0042300113,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.587,0.413,0.416,0.112,0.36,0.088,0.224,0.096,0.304,0.5,0.5,0.733,0.267,0.585,0.415
0042300113,1610612752,New York,Knicks,NYK,knicks,240:00,0.667,0.333,0.544,0.07,0.342,0.14,0.114,0.088,0.474,0.484,0.516,0.923,0.077,0.614,0.386
0042300114,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.598,0.402,0.435,0.087,0.293,0.196,0.272,0.076,0.348,0.8,0.2,0.778,0.222,0.793,0.207
0042300114,1610612752,New York,Knicks,NYK,knicks,240:00,0.686,0.314,0.619,0.165,0.216,0.124,0.165,0.072,0.454,0.433,0.567,0.857,0.143,0.514,0.486
0042300114,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.598,0.402,0.435,0.087,0.293,0.196,0.272,0.076,0.348,0.8,0.2,0.778,0.222,0.793,0.207
0042300114,1610612752,New York,Knicks,NYK,knicks,240:00,0.686,0.314,0.619,0.165,0.216,0.124,0.165,0.072,0.454,0.433,0.567,0.857,0.143,0.514,0.486
0042300115,1610612752,New York,Knicks,NYK,knicks,265:00,0.581,0.419,0.566,0.189,0.283,0.151,0.151,0.198,0.377,0.4,0.6,0.7,0.3,0.475,0.525
0042300115,1610612755,Philadelphia,76ers,PHI,sixers,265:00,0.571,0.429,0.482,0.143,0.402,0.054,0.116,0.161,0.339,0.593,0.407,0.8,0.2,0.667,0.333
0042300115,1610612752,New York,Knicks,NYK,knicks,265:00,0.581,0.419,0.566,0.189,0.283,0.151,0.151,0.198,0.377,0.4,0.6,0.7,0.3,0.475,0.525
0042300115,1610612755,Philadelphia,76ers,PHI,sixers,265:00,0.571,0.429,0.482,0.143,0.402,0.054,0.116,0.161,0.339,0.593,0.407,0.8,0.2,0.667,0.333
0042300116,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.54,0.46,0.365,0.07,0.443,0.087,0.191,0.191,0.296,0.238,0.762,0.882,0.118,0.526,0.474
0042300116,1610612752,New York,Knicks,NYK,knicks,240:00,0.667,0.333,0.492,0.119,0.356,0.11,0.153,0.144,0.373,0.621,0.379,0.714,0.286,0.651,0.349
0042300116,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.54,0.46,0.365,0.07,0.443,0.087,0.191,0.191,0.296,0.238,0.762,0.882,0.118,0.526,0.474
0042300116,1610612752,New York,Knicks,NYK,knicks,240:00,0.667,0.333,0.492,0.119,0.356,0.11,0.153,0.144,0.373,0.621,0.379,0.714,0.286,0.651,0.349
0042300121,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.575,0.425,0.495,0.183,0.385,0.064,0.119,0.119,0.312,0.444,0.556,0.643,0.357,0.512,0.488
0042300121,1610612754,Indiana,Pacers,IND,pacers,240:00,0.582,0.418,0.596,0.17,0.255,0.128,0.149,0.064,0.426,0.5,0.5,0.75,0.25,0.556,0.444
0042300121,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.575,0.425,0.495,0.183,0.385,0.064,0.119,0.119,0.312,0.444,0.556,0.643,0.357,0.512,0.488
0042300121,1610612754,Indiana,Pacers,IND,pacers,240:00,0.582,0.418,0.596,0.17,0.255,0.128,0.149,0.064,0.426,0.5,0.5,0.75,0.25,0.556,0.444
0042300122,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.628,0.372,0.463,0.13,0.361,0.046,0.176,0.065,0.333,0.64,0.36,0.615,0.385,0.632,0.368
0042300122,1610612754,Indiana,Pacers,IND,pacers,240:00,0.6,0.4,0.544,0.128,0.384,0.112,0.072,0.088,0.416,0.647,0.353,1.0,0.0,0.76,0.24
0042300122,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.628,0.372,0.463,0.13,0.361,0.046,0.176,0.065,0.333,0.64,0.36,0.615,0.385,0.632,0.368
0042300122,1610612754,Indiana,Pacers,IND,pacers,240:00,0.6,0.4,0.544,0.128,0.384,0.112,0.072,0.088,0.416,0.647,0.353,1.0,0.0,0.76,0.24
0042300123,1610612754,Indiana,Pacers,IND,pacers,265:00,0.533,0.467,0.529,0.165,0.322,0.099,0.149,0.116,0.364,0.594,0.406,1.0,0.0,0.711,0.289
0042300123,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.648,0.352,0.525,0.119,0.254,0.034,0.22,0.059,0.407,0.484,0.516,0.5,0.5,0.488,0.512
0042300123,1610612754,Indiana,Pacers,IND,pacers,265:00,0.533,0.467,0.529,0.165,0.322,0.099,0.149,0.116,0.364,0.594,0.406,1.0,0.0,0.711,0.289
0042300123,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.648,0.352,0.525,0.119,0.254,0.034,0.22,0.059,0.407,0.484,0.516,0.5,0.5,0.488,0.512
0042300124,1610612754,Indiana,Pacers,IND,pacers,240:00,0.517,0.483,0.381,0.079,0.524,0.056,0.095,0.063,0.302,0.583,0.417,0.864,0.136,0.717,0.283
0042300124,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.633,0.367,0.602,0.177,0.319,0.044,0.08,0.035,0.425,0.441,0.559,0.917,0.083,0.565,0.435
0042300124,1610612754,Indiana,Pacers,IND,pacers,240:00,0.517,0.483,0.381,0.079,0.524,0.056,0.095,0.063,0.302,0.583,0.417,0.864,0.136,0.717,0.283
0042300124,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.633,0.367,0.602,0.177,0.319,0.044,0.08,0.035,0.425,0.441,0.559,0.917,0.083,0.565,0.435
0042300125,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.655,0.345,0.574,0.139,0.287,0.096,0.139,0.2,0.435,0.455,0.545,0.727,0.273,0.523,0.477
0042300125,1610612754,Indiana,Pacers,IND,pacers,240:00,0.531,0.469,0.522,0.065,0.391,0.054,0.087,0.152,0.457,0.542,0.458,1.0,0.0,0.694,0.306
0042300125,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.655,0.345,0.574,0.139,0.287,0.096,0.139,0.2,0.435,0.455,0.545,0.727,0.273,0.523,0.477
0042300125,1610612754,Indiana,Pacers,IND,pacers,240:00,0.531,0.469,0.522,0.065,0.391,0.054,0.087,0.152,0.457,0.542,0.458,1.0,0.0,0.694,0.306
0042300126,1610612754,Indiana,Pacers,IND,pacers,240:00,0.529,0.471,0.55,0.05,0.325,0.175,0.125,0.183,0.5,0.636,0.364,0.923,0.077,0.717,0.283
0042300126,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.675,0.325,0.571,0.102,0.214,0.061,0.214,0.112,0.469,0.5,0.5,0.714,0.286,0.543,0.457
0042300126,1610612754,Indiana,Pacers,IND,pacers,240:00,0.529,0.471,0.55,0.05,0.325,0.175,0.125,0.183,0.5,0.636,0.364,0.923,0.077,0.717,0.283
0042300126,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.675,0.325,0.571,0.102,0.214,0.061,0.214,0.112,0.469,0.5,0.5,0.714,0.286,0.543,0.457
0042300131,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,0.63,0.37,0.577,0.082,0.247,0.124,0.175,0.186,0.495,0.571,0.429,0.625,0.375,0.583,0.417
0042300131,1610612753,Orlando,Magic,ORL,magic,240:00,0.57,0.43,0.482,0.048,0.289,0.217,0.229,0.229,0.434,0.4,0.6,1.0,0.0,0.571,0.429
0042300131,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,0.63,0.37,0.577,0.082,0.247,0.124,0.175,0.186,0.495,0.571,0.429,0.625,0.375,0.583,0.417
0042300131,1610612753,Orlando,Magic,ORL,magic,240:00,0.57,0.43,0.482,0.048,0.289,0.217,0.229,0.229,0.434,0.4,0.6,1.0,0.0,0.571,0.429
0042300132,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,0.524,0.476,0.458,0.083,0.375,0.188,0.167,0.156,0.375,0.545,0.455,0.5,0.5,0.529,0.471
0042300132,1610612753,Orlando,Magic,ORL,magic,240:00,0.563,0.438,0.465,0.093,0.314,0.128,0.221,0.163,0.372,0.5,0.5,0.889,0.111,0.621,0.379
0042300132,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,0.524,0.476,0.458,0.083,0.375,0.188,0.167,0.156,0.375,0.545,0.455,0.5,0.5,0.529,0.471
0042300132,1610612753,Orlando,Magic,ORL,magic,240:00,0.563,0.438,0.465,0.093,0.314,0.128,0.221,0.163,0.372,0.5,0.5,0.889,0.111,0.621,0.379
